Parcel PIN,Unit Type,GIS Loud ID,Permit Year Issued,Planning Subarea,Project Subdivision,Town,Election District,Housing Units,POINT_X_SP,POINT_Y_SP
113305855000,SFA,244914,4/1/16,ASHBRN,LANSDOWNE SQUARE CONDOMINIMUM,,ASHBUR,1,11768538.37,7078495.646
113305855000,SFA,244916,4/1/16,ASHBRN,LANSDOWNE SQUARE CONDOMINIMUM,,ASHBUR,1,11768523.53,7078517.06
113305855000,SFA,244918,4/1/16,ASHBRN,LANSDOWNE SQUARE CONDOMINIMUM,,ASHBUR,1,11768507.99,7078535.646
113305855000,SFA,244920,4/1/16,ASHBRN,LANSDOWNE SQUARE CONDOMINIMUM,,ASHBUR,1,11768491.03,7078557.06
113305855000,SFA,244922,4/1/16,ASHBRN,LANSDOWNE SQUARE CONDOMINIMUM,,ASHBUR,1,11768479.72,7078575.646
113305855000,SFA,244924,4/1/16,ASHBRN,LANSDOWNE SQUARE CONDOMINIMUM,,ASHBUR,1,11768468.42,7078589.993
118193170000,SFA,246660,7/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767310.05,7056707.976
118193268000,SFA,246658,7/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767328.57,7056686.646
118193466000,SFA,246656,7/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767344.31,7056668.524
118193664000,SFA,246654,7/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767363.64,7056648.512
118293683000,SFA,246689,8/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767364.13,7056836.175
118293984000,SFA,246691,8/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767390.69,7056845.72
118294185000,SFA,246693,8/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767413.26,7056853.893
118294386000,SFA,246695,8/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767439.82,7056863.514
118294787000,SFA,246697,3/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767470.38,7056874.582
118294988000,SFA,246666,3/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767496.94,7056884.203
118295189000,SFA,246668,3/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767519.5,7056892.376
118295490000,SFA,246670,3/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767542.07,7056900.549
118295691000,SFA,246672,3/1/16,ASHBRN,ASHBURN KNOLLS,,ASHBUR,1,11767568.63,7056910.17
121261263000,SFD,249066,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764159.15,7045666.065
121267855000,SFD,199431,1/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764789,7045554.648
121275223000,SFA,199793,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765523.35,7045235.355
121275226000,SFA,199791,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765526.47,7045267.54
121275229000,SFA,199789,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765522.32,7045296.61
121275232000,SFA,199787,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765526.47,7045325.682
121275335000,SFA,199785,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765529.58,7045357.867
121275339000,SFA,199783,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765532.7,7045401.472
121275442000,SFA,199781,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765544.12,7045433.658
121275445000,SFA,199779,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765545.16,7045459.613
121275548000,SFA,199777,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765549.31,7045488.685
121275551000,SFA,199775,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765555.54,7045517.755
121358839000,SFD,242003,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11763888.52,7046393.955
121358930000,SFD,242001,1/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11763895.23,7046300.047
121358948000,SFD,242015,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11763896.33,7046486.966
121359257000,SFD,242017,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11763920.76,7046575.765
121359566000,SFD,242011,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11763952.92,7046660.262
121360325000,SFA,241952,8/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764035.56,7046256.789
121360454000,SFA,241950,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764045.33,7046544.842
121360626000,SFA,241954,8/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764062.37,7046267.503
121360753000,SFA,241946,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764074.5,7046535.041
121360827000,SFA,241956,8/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764082.8,7046275.68
121360917000,SFD,242007,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764090.48,7046173.017
121360952000,SFA,241944,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764095.52,7046528.405
121361028000,SFA,241959,8/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764103.22,7046283.858
121361111000,SFD,242000,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764112.61,7046117.498
121361152000,SFA,241947,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764116.36,7046520.868
121361174000,SFD,242025,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764119.77,7046744.339
121361229000,SFA,241961,8/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764123.64,7046292.035
121361261000,SFD,242019,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764129.14,7046617.525
121361268000,SFD,242013,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764126.63,7046680.947
121361306000,SFD,241994,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764133.61,7046065.045
121361450000,SFA,241942,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764142.87,7046507.881
121361501000,SFD,241997,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764154.61,7046012.591
121361530000,SFA,241978,8/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764152.55,7046304.332
121364494000,SFD,241972,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764442.36,7045942.784
121365254000,SFA,244125,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764523.14,7046540.515
121365455000,SFA,244046,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764548.46,7046554.986
121365656000,SFA,244048,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764567.84,7046565.394
121365847000,SFA,243966,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764585.24,7046477.611
121365857000,SFA,244050,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764587.22,7046575.801
121365945000,SFA,243964,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764598.63,7046453.095
121366043000,SFA,243962,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764609.03,7046433.712
121366058000,SFA,244052,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764606.61,7046586.209
121366141000,SFA,243960,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764619.44,7046414.329
121366259000,SFA,244054,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764625.99,7046596.617
121366338000,SFA,243958,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764632.69,7046389.66
121366435000,SFA,243956,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764648.77,7046359.704
121366560000,SFA,244121,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764652.03,7046609.736
121366633000,SFA,243954,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764662.02,7046335.035
121366731000,SFA,243952,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764672.42,7046315.652
121366829000,SFA,243950,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764685.67,7046290.983
121367495000,SFD,250168,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764740.2,7045955.885
121368499000,SFD,199443,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764848.56,7045994.257
121370674000,SFA,244634,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765068.32,7046740.011
121370871000,SFA,244632,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765081.54,7046715.811
121370969000,SFA,244630,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765091,7046698.191
121371066000,SFA,244626,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765109.92,7046662.949
121371068000,SFA,244628,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765100.46,7046680.57
121371264000,SFA,244624,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765121.75,7046640.923
121371361000,SFA,244649,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765135.94,7046614.491
121371459000,SFA,244765,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765147.77,7046592.465
121371557000,SFA,244763,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765157.23,7046574.844
121371655000,SFA,244761,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765166.69,7046557.224
121371753000,SFA,244759,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765176.15,7046539.603
121371851000,SFA,244757,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765187.81,7046517.889
121372049000,SFA,244755,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765202.51,7046492.295
121372146000,SFA,244753,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765213.33,7046469.929
121372245000,SFA,244751,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765222.18,7046451.991
121372341000,SFA,244658,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765238.5,7046415.457
121372343000,SFA,244660,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765230.57,7046433.834
121372439000,SFA,244656,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765247.44,7046391.349
121375602000,SFA,199701,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765572.15,7046031.682
121375606000,SFA,199699,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765570.08,7046060.752
121375700000,SFA,199703,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765576.3,7046001.572
121375796000,SFA,199705,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11765581.5,7045970.425
121460903000,SFD,241799,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764091.3,7047037.884
121460909000,SFD,241802,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764091.02,7047095.199
121460992000,SFD,242021,9/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764096.94,7046924.74
121460998000,SFD,242023,6/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764093.59,7046981.315
121461086000,SFD,242029,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764101.84,7046866.438
121461180000,SFD,242027,2/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764110.44,7046806.163
121464808000,SFA,243889,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764489.4,7047082.903
121464810000,SFA,243893,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764488.45,7047100.878
121464811000,SFA,244128,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764487.5,7047118.854
121464814000,SFA,244130,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764486.03,7047141.913
121464901000,SFA,244030,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764492.96,7047010.85
121464904000,SFA,244034,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764491.02,7047041.137
121464906000,SFA,244038,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764490.35,7047064.927
121464996000,SFA,243907,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764499.64,7046968.841
121464998000,SFA,244026,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764497.22,7046986.679
121465090000,SFA,243899,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764508.69,7046908.987
121465093000,SFA,243901,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764505.45,7046933.309
121465095000,SFA,243903,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764502.39,7046951.051
121466109000,SFA,243891,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764619.28,7047097.852
121466111000,SFA,243895,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764618.23,7047117.824
121466114000,SFA,244132,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764616.98,7047145.372
121466202000,SFA,244032,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764623.17,7047020.504
121466205000,SFA,244036,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764621.18,7047052.247
121466207000,SFA,244040,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764620.36,7047077.895
121466299000,SFA,244028,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764627.4,7046994.67
121466394000,SFA,243905,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764631.77,7046947.298
121466397000,SFA,244024,4/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764631.57,7046975.024
121467014000,SFA,244089,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764704.45,7047142.324
121467100000,SFA,244083,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764714.98,7047002.027
121467105000,SFA,244085,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764714.36,7047051.325
121467109000,SFA,244087,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764711.79,7047095.325
121468511000,SFA,244772,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764859.43,7047115.533
121468515000,SFA,244774,5/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764857.16,7047155.411
121468603000,SFA,244768,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764864.51,7047034.273
121468607000,SFA,244770,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764861.61,7047075.105
121468699000,SFA,244766,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764866.78,7046993.287
121468794000,SFA,244694,3/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764871.68,7046949.355
121469416000,SFA,244647,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764949.53,7047165.292
121469501000,SFA,244708,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764959.93,7047017.268
121469503000,SFA,244710,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764957.87,7047037.201
121469506000,SFA,244712,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764954.25,7047063.498
121469509000,SFA,244714,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764953.71,7047095.324
121469512000,SFA,244639,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764952.55,7047120.448
121469514000,SFA,244643,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764951.49,7047140.421
121469598000,SFA,244706,7/1/16,ASHBRN,MOOREFIELD STATION,,DULLES,1,11764959.88,7046988.78
121485126000,SFA,249382,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766514.48,7047263.449
121485213000,SFA,249364,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047130.501
121485215000,SFA,249368,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047154.449
121485217000,SFA,249372,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047179.449
121485221000,SFA,249376,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047218.449
121485224000,SFA,249380,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047244.449
121485228000,SFA,249384,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047281.449
121485230000,SFA,249411,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766522.57,7047307.449
121486329000,SFA,249413,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766637.15,7047297.09
121486512000,SFA,249362,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766659.86,7047120.487
121486514000,SFA,249366,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766659.87,7047147.753
121486517000,SFA,249370,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766659.87,7047170.753
121486519000,SFA,249374,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766659.87,7047193.753
121486522000,SFA,249378,3/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766659.27,7047220.79
121486628000,SFA,249415,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766663.76,7047287.19
121486828000,SFA,249417,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766681.77,7047287.222
121486928000,SFA,249419,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766699.77,7047287.253
121487128000,SFA,249490,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766715.77,7047287.281
121487245000,SFA,249443,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766723.84,7047456.384
121487328000,SFA,249492,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766733.77,7047287.312
121487414000,SFA,249398,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766740.48,7047144.894
121487528000,SFA,249494,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766751.78,7047287.343
121487645000,SFA,249445,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766763.79,7047456.591
121487714000,SFA,249400,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766770.27,7047145.466
121487729000,SFA,249453,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766778.71,7047297.39
121487914000,SFA,249402,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766792.27,7047145.506
121488045000,SFA,249447,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766803.79,7047456.66
121488114000,SFA,249404,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766814.27,7047145.546
121488229000,SFA,249455,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766825.98,7047297.472
121488314000,SFA,249406,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766836.27,7047145.586
121488445000,SFA,249449,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766843.63,7047456.23
121488528000,SFA,249496,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766852.33,7047287.518
121488614000,SFA,249408,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766866.04,7047145.122
121488728000,SFA,249498,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766870.33,7047287.549
121488828000,SFA,249500,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766888.33,7047287.58
121489028000,SFA,249502,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766904.33,7047287.608
121489228000,SFA,249504,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766922.33,7047287.64
121489342000,SFA,249336,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766933.27,7047422.141
121489346000,SFA,249342,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766933.29,7047462.214
121489350000,SFA,249346,9/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766933.23,7047502.214
121489354000,SFA,249306,9/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766933.17,7047542.214
121489412000,SFA,249324,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766944.43,7047121.701
121489414000,SFA,249328,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766944.45,7047149.197
121489417000,SFA,249332,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766944.42,7047172.197
121489419000,SFA,249293,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766944.39,7047195.197
121489422000,SFA,249297,4/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766944.98,7047221.5
121489428000,SFA,249506,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766940.33,7047287.671
121489629000,SFA,249385,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11766965.78,7047297.671
121490629000,SFA,249387,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767061.22,7047297.936
121490812000,SFA,249326,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767087.14,7047122.243
121490814000,SFA,249330,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767087.16,7047149.754
121490817000,SFA,249291,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767087.13,7047172.755
121490819000,SFA,249295,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767087.1,7047195.754
121490822000,SFA,249299,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.27,7047221.746
121490828000,SFA,249389,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767083.21,7047287.919
121490842000,SFA,249334,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.87,7047421.084
121490844000,SFA,249338,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.8,7047445.583
121490846000,SFA,249340,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.74,7047467.582
121490849000,SFA,249344,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.68,7047490.582
121490851000,SFA,249302,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.61,7047513.58
121490853000,SFA,249304,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.55,7047535.581
121490856000,SFA,249308,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767086.48,7047561.583
121491028000,SFA,249391,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767101.21,7047287.95
121491128000,SFA,249393,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767119.21,7047287.981
121491429000,SFA,249457,5/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767141.46,7047298.02
121491614000,SFA,249508,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767161.35,7047146.058
121491729000,SFA,249396,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767179.96,7047298.087
121491745000,SFA,249529,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767172.95,7047452.604
121491757000,SFA,249542,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767178.78,7047574.453
121491814000,SFA,249510,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767186.6,7047146.787
121491945000,SFA,249531,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767195.76,7047453.196
121492014000,SFA,249512,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767209.6,7047146.829
121492028000,SFA,249395,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767202.21,7047288.626
121492057000,SFA,249420,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767202.34,7047575.274
121492145000,SFA,249533,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767213.76,7047453.227
121492228000,SFA,249523,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767220.21,7047288.657
121492257000,SFA,249422,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767221.76,7047574.408
121492314000,SFA,249514,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767232.6,7047146.871
121492328000,SFA,249525,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767238.21,7047288.688
121492345000,SFA,249535,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767231.76,7047453.259
121492445000,SFA,249537,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767247.76,7047453.286
121492457000,SFA,249424,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767241.76,7047574.408
121492614000,SFA,249516,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767261.96,7047144.941
121492629000,SFA,249527,6/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767260.79,7047298.896
121492645000,SFA,249429,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767265.76,7047453.318
121492657000,SFA,249426,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767261.76,7047574.408
121492845000,SFA,249431,7/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767283.76,7047453.349
121492857000,SFA,249428,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767281.76,7047574.408
121493045000,SFA,249433,8/1/16,ASHBRN,WESTMOORE AT MOOREFIELD,,BRDRUN,1,11767308.13,7047452.823
